true_label_sequence,predicted_label_sequence
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333333333333332222222222222222000111111111111111111111100000000000000555555555555555555555550000000066666666666666666600000000000077777777777777777770000888888888888888888880000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000007700004444444444444444444444000000033333333333333333333122222222222222222222221111111111111111111111111111555555555555555555555566666666666666666666666666060777777777777777777766088888888888888888800000088000000088000000000008000000000000000000000000000000000007000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333333222222222222222200011111111111111111111110000000000000055555555555555555555555000000006666666666666666660000000000007777777777777777777000088888888888888888888000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000770000044444444444444444444400000003333333333333333333312222222222222222222222111111111111111111111111111155555555555555555555556666666666666666666666666606077777777777777777776608888888888888888880080088888800008000000000000808000000700000080000000000000000007708800000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444433333333333333333333322222222222222220001111111111111111111111000000000000005555555555555555555555500000000666666666666666666000000000000777777777777777777700008888888888888888888800000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007000004444444444444444444440000008333333333333333333333222222222222222222222211111111111111111111111111115555555555555555555555666666666666666666666666660607777777777777777777660888888888888888888008008888800000080000000000080800000000000000000000000000000000070880000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444443333333333333333333332222222222222222000111111111111111111111100000000000000555555555555555555555550000000066666666666666666600000000000077777777777777777770000888888888888888888880000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007000000000007700000444444444444444444444800000833333333333333333333322222222222222222222221111111111111111111111111111555555555555555555555566666666666666666666666666060777777777777777777766088888888888888888800800888880000008000000000008080000000000000000000000000000000007080000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444444333333333333333333333222222222222222200011111111111111111111110000000000000055555555555555555555555000000006666666666666666660000000000007777777777777777777000088888888888888888888,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000077700000000000770000004444444444444444444480800083333333333333333333302222222222222222222222111111111111111111111111111155555555555555555555556666666666666666666666667676077777777777777777776608888888888888888880080088888800008800000000000808000000700000000000000000000000000708000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
44444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000400440000000004000040000330000000000000004040000040040040044000004444000044400400443030044330003000400400440030004421000404033333333330330000000022232515116666661066660060151055116611117071165505552252271824000000150333006606000070007770660000000770670070000000888777088888700000000000000000807760008800607070000000000000000007060800070000000000000000000000000000000000000
00000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040044000000000400000000033000000000000000000000000000000004000000404440004444040044333434433000300040000004003000002020044403333333303033000000002223251511666666101666606555155511661111707116550555225227182200000015133300600000007000777060000008070760600000000080877788080870070000000007800880777780888060707700000777000000000766088007000000000000080808000066660
00000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040004004400000000040004000003300000000000000040400000404400404440000044444004444404444430340443300030004004000440300044212000040333333333303300000070222325111166666611166650651515551166111171011655055552522708027060000503000666000000700777706660000877776760700000088087780888880000000000000000088007070088886070780000000000000000000608800700000000000000000
00000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000400440000044044040444000330000000000003004040000040444440444000044444400444440444443034444330003000400400444033000421200404033333333131330000077022232510116666661116660001151555116611117001165505555252260860750000050300006606000770077770660000087777676070000008888778888888700000000000070008807707008888007070000000000000000000000880070000000
00000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400044044000004404404044400033000000000000300404000004444444044400400444440044444044444303434433000300040040004003300042020040403303333313033000077702223251511666666101666506055555511661111700116555555565277886075500075000000660600077007777776070008777766607000000080077888888077700000000007000880000700888000707000000000000000000000000
00000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000040004404400000044440444440033300000000400030044400000444444444440444444444004444404004433340443303030004004000400330034212200330333333111113300007770322325101166666611166600615515551166111170711655555556577788607550607501000566060007707777786667000877776667700000088887788888887077700000000700088077778088800070780000000000000
00000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044000440440000004444044444003330000000040303004040000044444444444044444444430444400404443334444330303000400400043233003411220033033333311115000000777032262511116661661116660010551555116611117001165505555677778860755060750100056606060770777778666706087777676770000078888777888888777770000000070008807777078880607770000
00000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400400044044000000444404444400333000000040000300004000004444444044404444444443044443040444333444433430300040040004223301341122011303333331111500000077703226051011666166106666600005155511681111707116550555577777886665566775010055660606677077787866670608777767677000807888877888888877777000000008880880077780888
00000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040040004404400000044440444440033300000004000030040400000444444444440444444444304444404044433344443343030004004004420330134112200040333333111150700007770322665101166666610666660005515551166611170711650055557777788666556677511005566060667707778787667060877776767700088888887788888887777780000000888780
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004044000440440000004444044444033330000000400003000040000044444444444044444444430404430400243334444334333000400401042233010421220133031113311115650000777030266510116666666066666000151555016666807777661006555777778666656660751180086606666770777878666000087777676770808878807770000800778088800
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000404400044044004000444404444403333000000044000300404000444444444444404444344443040443040024333444433433330040040004223301042122013303111331111505600077703226251011666666606666606005155500666681777766000650577787886665666078018058660666676087788886000608777767067000007888877880880
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400040440004404400440044440444443333330030004434333044400004444444444440444434444304044304002433344443323033004004010422330130212201331311113111150560007770302665601166666660666600005515558088668177776606865557777788666550608801870866060607007778788000088877770007708888888
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000440000000000000000000000000032000000000000000000000000004044000440440000004444044444333333033030443433304040000043442440444004044444400404430400243334044334303000400000042233010011220010031111315155076000777500267560016666666066660060055555808880807777060086505778878806756060780080087606000778777778000000887777000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000044000000000000000000000000005200000000000000000000000000400400044044000000444404444433333333303000333330404000004333244044400411444440000443040022333014433430300040000110223101002022011001111131115507600077760026756600666666600666806005055888688680777886008600567887888875666070100058600600077877788800000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000010400000000000000000000040000550000000000000000000000000040040004404400400044440444400333334330300433333340400000434324404440040040444000444304002233341043343033004001111022310500002201100111111111550760707770002676600006666660066600600500588088008070888000860000088888887566707871000876700000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000001440000000000000000000004000055000000000000000000000000002044000440440000104444044444333333333030043433334040000043332044444004114444400004030400243034144334303300410111112233010021220110111111311555056070777500262660006666666006600060050058808880867888800086000678888888756660780880088
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000004000000000300000000200000000000000000000000000000000000000000000000000000000204000000000000200000000000000000000000000400000000000000000000000006000000000000000000003000000000006104008030000000007000000000055553000000000000000000000000200000000010000110404434442003333343333003333333404000000333204000000011400401000400004024310010433443331001111111223305060226611011111141011505600077700020708000006666600600808000088800880080008800000000007888888885700
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000003400000010020000000220000200000000000000000000000000000000000000000000000000020400000000000020000000000000000000000000000000000000000000000000000600000003000040000000300100000000614400806000000000000000000005550300000000000000000000000020020000000400011040043420243333330333302004333000400000033322400040001141344110042001002210011043023030000111011122320106212660101111114155550500000770000020000000000600000080800008080088000000880000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40000000000000000000000000000000330000000003000000000000001000010444000201122000001332202420000000040000000000000000000000000000000000000000002040004000000002000000000000000000000000000000770055000000000000000060000000300104020000830010000000061040080300005000000000000000555530000000000000000000000002002000000000001104044042020133333333330200033304000000003332240000010114111011000000000223101100330303000011101112232007601066000015111415050000000070000000800000000000000000000000008008800800888004
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40000000000004000000000000000000000000000033330000000300000000000041117051044400020112304000123223202000000004000707000000000000000600000000000000000005204000400000000200000000000000000700000000000077005500000000000000506000704030010403300083001000000706174008130000505000770000005055553000000000000000000000000000000780000000110000430202013333341333000000330000000000333204000000011411000000000010024310110010400300700110111223260760066600000554444000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,44444400000000000000000000000000000001000020000000003300000000030000000000004110001104440000011130000013323320260000000400070700000000000000000000000000000000000020400030000000020000000000080000000000000040007700510000000000000050660000003001040008008300110101070610403813000055550777000000505555310000000000000000000000550000088000050011000043020001000300133300005533500050000030320000000000107077000000000002000000000000800070007000022606080056880000000004070000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40000000000044440000000000000000000000000000000110203300000000333000000003010002000000411170110444000111113000001332332420000000000007075008000000000006000070000000000000002040003000000002000000000008000000050000004000770055000000000000000066000000300100003800830010010107061040381300005550077700000050555500000000000000000000000055000007800005101100004000000100000010330000550350005000000032000800000010707700000000880000000000000080007000700002230888000088800000000400000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000,40040024000300000003030433001110006000000044020000000010011220333300000033333000000301020242000041117011144410211111200000133233202600000000020777500800000000658600007000000000000000284000350600000200001070000880005705500774400077005500000000000000506600480030014400088883807001055766104038130000555007700000005055550000000000000000000000005500000080000000150000000000010000001030000050055000500000070000880000000070770000000088000000000000008000700070000006880800008800000000040700000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000,40403003400000233332333000000333343300111000010000004002023221121211122133333303303333302003331102122200300111111114401121111220005015323320260605005000077756080000666668865660600000000000005528400535461067020030107080088000570550177000007706550060000000000055600078000001000088888880700000576608808800880050000070000000005555000000000000000000000000550000008000000000000000000000000000000000000000000000000000000000000000007077000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000000000000000000000000000000000,43300003333433330300400033333233303000333334333011100001120002400202121111111112213333330333333330333333113212223036111171111444112111122855511532336026066550500077775608600666666886566060000000000000552846050506176702003010778808800007057707700008770655006000000000605060000800000000008888888070000057660880880088005000007000000000555000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000000000000000000000000000000000,40000100000033040333333333030000033333323330000033333433001110106111300100323231111112111221333333033033333060031311321222003611117111164117111112280550153233602676655050000777560860066666688650606700000000070055284605350617670200301070888880000705500770000877005500600000000060006000080000000000888888807000005706008088008000500000700000000055500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000000000000000000000000000000000,40030033430211011010023304033333333303030003333332333032000333343300111000611100110032321211111211122133333306303333306163111102121100367111711116411771111128555075366360267665505500077756087006666666865060700000000007005588060507067767060030107080088000770507077000007706550000000000000000600008000000000088888800000000070600808800000000000000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800000000000000000000000000000000,40000403300303023303021111102332330033333333300303002333333233333200033334330011100161113022003232121111111112213333300630333330610313113212110036011110511640172111112855507533330726760550507007775008700066006886506070080000000700558806050506776706003010708808800007000007704000770058000000000000000060007800000000000888880070000050060080880088000000000000000000500000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444444444444444444000000000000000033333333333333333332222222222222222222220000111111111111111111111111000000055555555555555555555555550066666666666666666666777777777777777777000888888888888888888880000000000000000000000,40003333000201140340000303333312111110233233003333333333020323233333323333330003333433301111116111502200223211111112111221333333063033333061033111051211060671777011166117271111285550773263072676055050077777500870006060688650607008000000070055580000350607670600001070800880007700000770000077005800000000000000006000000000000000888888007000000706008088008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444444444444444444400000000000000003333333333333333333222222222222222222222000011111111111111111111111100000005555555555555555555555555006666666666666666666677777777777777777700088888888888888888888000000000000,40000000333003003304001114333303330333031111111211223333333333333333031023333332333333025333343330111101611151220622321111121211122133330006063366006163111175121166077177705116677777811128855775308307267005505707077750087000600868865000700800800007005558000537060700020000007080088000700000077000007700580000000000000000600008000000000088888880700000070600808800800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044444444444444444440000000000000000333333333333333333322222222222222222222200001111111111111111111111110000000555555555555555555555555500666666666666666666667777777777777777770008888888888888888888800,44444444000000000333300333330400111443433333003101111111121122133333333333333233101333333233333350535332333011111161115022065232111111111112213830000500330600610336117012110007717770511667772111112880577530800776700500500007775008000060000886500070000000000700558800050006070000000000708008800070000077700000770008000000000000000000007000000000000880880070000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
44444444444444444444000000000000333333333333333333300000000000000002222222222222222222111111111111111111111100000000000000000055555555555555555550000000000000066666666666666666666666677777777777777770888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000001031033333733334034040000030030400050000000333333030000000000000000000030003007760006000000000000000000000000000000000000000000000100000000000000000001005055500066460000000101505500555000000000000000000446000050400000550000000000400000000500000000000000001700870700700700000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000088000000800000000000000000000000000000000000000000000000
00000000004444444444444444444400000000000033333333333333333330000000000000000222222222222222222211111111111111111111110000000000000000005555555555555555555000000000000006666666666666666666666667777777777777777088888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000103103303303333403404000003003040005000000003333303000000000000000000000003306776000600000000000000560000000000006000000001000000010000000000000000000100505050006646000000016110550005000000000000000000044600005040000055000000000040000000050000000000000000170087770077070000000000000000000000000000000000000000000000000000000000000000080000000000000000000008000000000000000000000000008800000000000000000000000000000000000000000000
00000000000000000000444444444444444444440000000000003333333333333333333000000000000000022222222222222222221111111111111111111111000000000000000000555555555555555555500000000000000666666666666666666666666777777777777777708888888888888888880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000004000004400000000000000000000000000400000000000000000000000000070000000000010310330337333340340400000300304000000000003333330300000000000000000000000330677600060000007007060056000000000000600000000100006071100000000000000000010050505000660600000001015055005500000000000000000000000000500000000000000000000000000005000000000000000017008777007007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000880000000000000000000000000000000000
00000000000000000000000000000044444444444444444444000000000000333333333333333333300000000000000002222222222222222222111111111111111111111100000000000000000055555555555555555550000000000000066666666666666666666666677777777777777770888888888888888888000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000040400000000000000000000000000000000000000000000000000000000000000000000000001031033033733333334040000030030400000000000333333030000000000000000000030033007760006000000000706105600000000000060000000010010601110000000000000005001005050500060460000000101105500050000000000000000000040000000400000500000000000000000000500000000000000001700877700700700000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000800000000000000000000088000800000000000000000000
00000000000000000000000000000000000000004444444444444444444400000000000033333333333333333330000000000000000222222222222222222211111111111111111111110000000000000000005555555555555555555000000000000006666666666666666666666667777777777777777088888888888888888800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000004040000004000000000000000000000000000000000000000000000000000000000000000000103333333373333333304000003343440000000003033333303300000030000000000003333323776007603000070070610560000000000006000000001001000111000000000000000500100555050006606000000016110550005000000000000000000000000000000000000000000000000000000050000000000000000170087070070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000008800080000000000
